0: 267,2325,4214,1835
1: 3642,4437,2893,1735,1920
2: 3376,2332,3406
3: 2663,178,2937
4821: 4766,1524,1245,3536
5: 235,4048,1465,2864
6: 3867,3212,3741,1006,2030
7: 4089,3196,4645,2027
8: 2353,3901,4681,4669
9: 663
4688: 1708,996,3880,2557,1220
11: 3545,3956,3475,2357
12: 4350,4399,2140,3195,3777
13: 1176,2272,2528,3164
14: 2677,2104,4121,2471,3335
15: 3236,1702
16: 647,1205,1315,1099,2071
17: 2850,3788,2211
18: 1123,1354,3682,3485,581,3227
19: 2085,3145,1342,4776,2917
20: 3512,2275,1550,708,1103
21: 165,2419,213,4074
22: 658,924,2691,4384,2836
23: 2525
24: 1883
25: 4794,948,1956,1032,4186
26: 1567,620,3297,4243,3883
27: 3170,4020,1360
28: 718,1443,1766,4454,3770
29: 2634,1331,3433,824
30: 1361,2381
31: 3213,1593,467,4020,644,1601
32: 2465,321,611,1101
33: 3374,1267,3225,830,133,4724,2882,1606
34: 1275,1788,4633,4144,1569
35: 4480,94,1655,4788,149,1564
36: 3732,1068,54
37: 3927,3146,2309
38: 3893,4291,1570,878,4208,2649
39: 934,384,3633,80,3552
40: 4705,4196,1262,3009
41: 1618,2954,2744,1348,717,2321
42: 1400
43: 
44: 1857,3947
45: 2611,116,427,1781,4195
46: 353,4642,4757,2490
47: 1937,3889,2917
48: 1013,3520,336
49: 2493,3020,887,1020,3259
50: 1733,2823,1789,550
51: 4418,1179,2160
52: 4605,1209,1653,3712,1425
53: 358,134,4471,1695,2961
54: 1068,36,136,3620
4711: 392,159,1196
56: 1213,2964,4115,1311,994,2042
57: 210,1862,1265,4517,1181
58: 3816,2553,1974,1769
59: 2789,1037,3137,2707,2702,1010,3336
60: 4315,3566,184,949
61: 1213,2964,805,3782,2645
62: 779,2296,1043,3072
63: 3449,2974,718,4431
64: 1711,4761,2190,507,495
65: 2052,2750,912,875,150
66: 1380,282,2280,4147,904
67: 4335,4290
68: 1995,2649,3495,1123,3682
69: 513
70: 1942,1021
71: 285,2086,2150,802
72: 4094,3646,3353,584
73: 3448,1529,441,4512,519
74: 1364,3953,472,1691,4328
75: 568,1556,81,1095
76: 4565,3592,1994,4790
77: 4815,2646,2277,4086,3214,1822,3169
78: 3038,4722,532
79: 2022,1311
80: 149,3552,3056,39,3633
81: 1223,3042,1172,1556,75
82: 972,1970,1638,3451,4588,2982
83: 3072,1512,253,1514
84: 1537,3376
85: 1041,4085,1401,3905,2330,2171,3398
86: 1960,3240,4720,2788
87: 4495,2867,293
88: 1820,1378,1368,3705,1107
89: 475,1029,2004,733,246,2627,4272
90: 1847,3189
91: 4726,319,289,2391,4128,3822
92: 3307,3537,784,3768,1146,4767
93: 2592,1673,4717
94: 35,1655,1564
95: 966,4695
96: 2791,3828
97: 1385,3453,3319,4560
98: 1384,2109,785,845,2155,1518
99: 1079,4032,1836
100: 3483,1118,1750,373
101: 1810,2507,1514,4704,1437,1225
102: 2031,2001,4124,2351
103: 1105,3282,1502
104: 3187
105: 4148,1049,1585,1244
106: 3925,2343
107: 4399,652,4457
108: 1112,3962,2125,3496
109: 2844,389,2405
110: 832,775,4450,1856,3355
111: 219,1743,887,247
112: 3383
113: 959,314,3384,4372
114: 2457
115: 
116: 2611,45,3717,4195,502
117: 2289
118: 1439,1589,2538
119: 3141,2396,2933,1163
120: 2139,2265,1552
121: 2029,2200,1430,4806,2347
122: 2869,140,3862
4733: 1316,344,3756,3910,4637
124: 4625,1575,3766,1647,1106
125: 2469,1724,848,799,3039,1654,2939
126: 259
127: 4589,1022,4551,3571,493
128: 3193,3903
129: 3223,2682,2014
130: 1903,2290
131: 3299,190,2477,1993,1712,3728
132: 3329,1979,4169,2466,2055
133: 4242,4724,1641,33,830
134: 908,53,4388,2961,4656,3415
135: 2101,3930,3069
136: 3363,1068,54,3620
137: 1772,409
138: 3884
139: 
140: 122,4439,2992,514
141: 547,4357,668,2488
142: 706,1340,4203,3726,1898
143: 433,3182,2985,4201,3135
144: 2072,338,1008,2024,2100
145: 3034
146: 2522
147: 
148: 3221,2322
149: 80,3552,3056,3871,2252,4788,35
150: 2868,65,2750,4046
151: 1205,774,2580,1047,1640
152: 262,758
153: 1496,2563,4591,4332,217
154: 3041,1298,3892
155: 4140,3979,868,663,3310,2115
4701: 1850,889,4607,1062
157: 2990,3786,1788,4459,3315
158: 562,617
159: 2986,1196,3203,4711
160: 1786,397,2203,2182,420
161: 4611,3144,3037,4223,1351,284
162: 1071,4155,2912,4294
163: 4617,1424,527,2574,978
164: 1121,2507,2492,4092,1846
165: 21,2419,3955,415,3693
166: 3499,4183,170
167: 2420,3771,775,3355,729,365
168: 2304,599,1728
169: 656,3613,1371
170: 670,2510,182,2770,4183,166
171: 4088,1945,4752,2543,559
172: 2617,4614,4817,383,566
173: 4573,3488,3395,3325,1747
4745: 591,2965,674,3222,2711
175: 294,3727,3525,1249
176: 1004,2064,4684,1422
177: 2129,3760,3200,726,2715,3878
178: 1356,3
179: 2486,1258,1467
180: 2008,1077,716,2271
181: 2026,1151,634,3250,3939,3829
182: 871,2770,670,170
183: 3505,4130,3645,2754,4101,3186
184: 949,1173,923,3566,60
185: 1446
186: 2145,3175,2530
187: 3585,1614
188: 3706,3750,1722,2523,2552
189: 4199,3230,3044,1045
190: 884,1198,3405,2477,131
4729: 2897,2688,634,3939
192: 656,3613,1480
193: 2850,1054,1945,3343
4756: 2732,1684,1329,4532,2776
195: 2473,3394,4182
196: 2218,4778,3725,4732
197: 1753,2783,2774
198: 2374,2496,2420,4252,4222,2403
199: 4610,3798
200: 1284,2540,4640,3349,2888
4772: 4384,924,3217
202: 2170,3957,3663,1881,4298
203: 1975,3281
4859: 
205: 1765
206: 339,4349,2704
207: 3404,3639,3419,1882,3097
208: 
209: 2856,4414,2999,4172
210: 1862,57,1515,3623
211: 806,2932
212: 513,1406,2411,3505
213: 874,1382,1042,21,4074
